ID_Producto,Nombre_Producto,Categoria,Marca,Precio_Costo,Precio_Venta,Stock_Actual
"01716,investment,Smartphone,""Lewis, Montgomery and Ramsey"",126.08,645.55,32"
01717,part,Tablet,Sparks and Sons,451.04,459.09,59
"01718,son,Laptop,""Dominguez, Williams and Herman"",284.87,283.02,30"
"01719,end,Smartphone,""King, Baldwin and Lam"",392.28,279.78,14"
01720,teach,Tablet,Smith LLC,488.67,136.67,1
"01721,yourself,Tablet,""Mcgee, Cohen and Gonzalez"",235.03,529.7,16"
01722,result,Accessory,Branch-Anderson,441.88,662.29,22
01723,might,Laptop,Lewis Inc,476.49,138.76,20
"01724,style,Tablet,""Hartman, Johnson and Rose"",370.66,501.45,6"
01725,quickly,Tablet,Brennan-Oneal,379.8,134.3,2
"01726,do,Tablet,""Martinez, Yoder and Walter"",237.86,698.45,6"
01727,market,Smartphone,Peterson PLC,297.13,197.06,79
01728,keep,Smartphone,Hernandez-Davis,116.37,250.69,26
01729,including,Laptop,Stevens-Lucero,196.89,419.56,86
01730,fight,Smartphone,Mckenzie and Sons,347.02,375.09,43
01731,court,Accessory,Rubio PLC,313.17,501.89,58
01732,point,Smartphone,Daugherty-Peterson,351.16,332.78,60
"01733,cup,Accessory,""Soto, Barton and Johnson"",72.18,180.56,95"
01734,real,Laptop,Valencia Group,482.89,93.66,96
01735,me,Smartphone,Burch-Schroeder,395.53,633.22,29
01736,only,Smartphone,Robinson and Sons,88.6,74.67,100
01737,lose,Tablet,Frazier-Anderson,271.66,410.8,74
"01738,fish,Tablet,""Kelley, Alvarado and Hill"",211.09,298.75,56"
01739,raise,Tablet,King Ltd,297.01,368.53,71
"01740,security,Accessory,""Conrad, Torres and Garrett"",362.02,408.54,91"
01741,color,Laptop,Wallace-Edwards,290.12,385.39,42
01742,collection,Laptop,Roberts-Stout,348.41,384.89,92
01743,me,Accessory,Turner-Ruiz,248.95,185.72,68
"01744,could,Smartphone,""Turner, Lewis and Boyd"",201.73,682.69,1"
01745,affect,Laptop,Deleon-Fields,320.07,333.56,4
01746,room,Accessory,Mitchell-Rodriguez,87.54,455.7,7
"01747,meeting,Smartphone,""Turner, Tyler and Garcia"",273.04,590.97,74"
01748,pressure,Laptop,Murphy Inc,269.93,69.53,75
01749,benefit,Smartphone,Reed-Brooks,219.38,172.88,69
01750,level,Laptop,Ruiz-Sanders,480.35,136.8,3
01751,sound,Smartphone,Garcia-Richards,224.23,659.43,83
"01752,everything,Accessory,""Bauer, Taylor and Torres"",243.86,331.38,95"
01753,land,Accessory,Jones-Berry,332.85,535.46,90
01754,win,Accessory,Valentine and Sons,54.24,474.2,74
"01755,good,Laptop,""Knapp, Davis and Young"",152.34,181.13,22"
"01756,watch,Laptop,""Singleton, Hurley and Henderson"",177.07,275.44,88"
01757,month,Smartphone,Love and Sons,445.84,610.68,56
01758,none,Laptop,Mcneil-Johnston,371.66,262.6,76
01759,itself,Accessory,Perez-Nelson,310.14,500.38,88
01760,meet,Accessory,Barker-Farmer,390.5,281.61,5
01761,music,Tablet,Thompson and Sons,492.53,242.63,7
01762,particularly,Laptop,Juarez-Schneider,360.32,574.94,76
"01763,leader,Tablet,""Cunningham, Vargas and Brewer"",404.3,183.4,97"
01764,perhaps,Tablet,Christian-Valdez,157.33,584.64,3
01765,gas,Smartphone,Walter-Bennett,452.48,687.8,16
01766,local,Tablet,Turner PLC,282.57,647.09,17
"01767,program,Accessory,""Cunningham, Garcia and Decker"",238.43,373.98,66"
01768,much,Accessory,Ramirez-Gross,403.92,506.71,78
"01769,camera,Smartphone,""Schmitt, Baker and Dawson"",148.94,62.74,75"
"01770,fight,Accessory,""Ruiz, Bush and Wells"",293.33,155.86,64"
"01771,rate,Smartphone,""Carlson, Kim and Guzman"",163.6,115.25,49"
"01772,behavior,Accessory,""Bryant, Davis and Gonzalez"",408.99,330.23,65"
"01773,development,Tablet,""Gonzalez, Hall and Jacobs"",400.49,445.81,89"
01774,around,Smartphone,Mendoza Ltd,217.88,450.92,64
"01775,wind,Tablet,""Wright, Wise and Weaver"",260.1,333.63,73"
01776,policy,Smartphone,Garner-Wilson,116.91,583.16,45
01777,fire,Laptop,Welch-Lee,233.26,358.89,25
01778,himself,Laptop,Schultz LLC,242.6,252.56,16
01779,church,Accessory,Brown and Sons,212.97,140.83,16
"01780,million,Tablet,""Jackson, Martin and Martinez"",481.56,457.98,78"
01781,item,Laptop,Munoz-Davis,225.21,290.62,98
01782,stand,Tablet,Livingston-Morales,206.6,312.56,57
"01783,next,Accessory,""Rodriguez, Nguyen and Allen"",380.62,495.79,85"
"01784,finally,Laptop,""Fox, Mason and Campbell"",297.61,268.14,16"
"01785,include,Smartphone,""Day, Clark and Davis"",385.68,433.22,75"
01786,early,Smartphone,Gay-Smith,286.45,431.58,69
01787,husband,Accessory,Patterson-Brown,227.12,221.44,9
"01788,general,Smartphone,""Hendrix, Huynh and Martin"",358.6,239.11,97"
01789,player,Tablet,Orozco-Watts,52.68,222.37,78
"01790,hour,Smartphone,""Gomez, Martin and Becker"",237.52,350.67,67"
"01791,mouth,Accessory,""Pena, Jones and Campbell"",165.66,393.21,97"
01792,dream,Laptop,Williams LLC,296.4,650.41,82
"01793,guy,Accessory,""Jenkins, Haynes and Lawrence"",420.67,159.47,61"
"01794,series,Smartphone,""Wolfe, Daniels and Combs"",154.56,590.51,43"
01795,store,Laptop,Landry-Patterson,173.21,388.01,44
"01796,baby,Laptop,""Gonzalez, Montgomery and Bradley"",95.77,192.01,48"
"01797,coach,Tablet,""Torres, Castro and Jackson"",218.96,626.1,72"
"01798,coach,Smartphone,""Wright, George and King"",371.29,180.02,56"
"01799,rich,Smartphone,""Baker, Wheeler and Fields"",304.67,495.19,73"
"01800,herself,Accessory,""Ortiz, West and Gilmore"",126.83,165.75,38"
"01801,short,Laptop,""Jackson, Davis and Hall"",482.48,494.43,39"
01802,suggest,Accessory,Miller Inc,271.76,644.39,22
"01803,type,Accessory,""Ortiz, Davies and Johnson"",332.47,686.06,91"
01804,business,Laptop,Ortiz-Kane,75.36,351.17,18
"01805,skill,Laptop,""Richardson, Wilson and Medina"",468.34,155.76,31"
"01806,she,Accessory,""Reed, Henson and Smith"",337.15,564.4,33"
01807,production,Laptop,Robinson-Gomez,458.66,518.65,87
01808,in,Tablet,Mcdonald-Nelson,200.42,326.95,94
"01809,both,Tablet,""Daniels, Nelson and Thomas"",360.53,399.29,66"
"01810,fear,Laptop,""Washington, Maynard and Shea"",491.92,461.42,44"
"01811,treatment,Laptop,""Sherman, Beck and Salas"",122.48,610.03,52"
01812,work,Tablet,Gray and Sons,332.15,653.71,6
01813,day,Accessory,Farmer Group,144.49,501.15,73
"01814,upon,Accessory,""Dunlap, Rhodes and Chen"",485.95,471.36,92"
01815,partner,Laptop,Vasquez-Powell,344.9,487.6,82
01816,way,Laptop,Daniels-Hall,355.18,172.49,1
01817,character,Tablet,Daniel Group,95.33,254.48,86
"01818,executive,Smartphone,""Hale, Johnson and Hanson"",254.97,483.93,7"
01819,finally,Smartphone,Chase Group,286.52,267.93,89
01820,accept,Laptop,West PLC,139.86,641.73,78
"01821,where,Tablet,""Payne, Green and Dyer"",412.16,530.54,79"
"01822,card,Accessory,""Reyes, Crawford and Stewart"",388.44,281.77,52"
"01823,between,Tablet,""Harrington, Hoffman and Clark"",140.58,577.66,23"
01824,budget,Accessory,Thompson Group,333.45,578.01,52
"01825,black,Accessory,""Smith, Thompson and Cortez"",70.17,671.48,71"
01826,cause,Accessory,Brown Inc,406.25,695.79,83
"01827,factor,Tablet,""Garza, Lucero and Evans"",389.96,308.41,89"
01828,Democrat,Accessory,Davidson-Long,61.57,564.03,76
01829,prove,Tablet,Wolf LLC,397.05,340.37,8
01830,poor,Laptop,Brown Group,155.69,264.92,87
"01831,growth,Accessory,""Banks, Gonzalez and Tran"",356.38,444.06,93"
"01832,probably,Accessory,""Curry, Clark and Gonzalez"",475.89,349.22,40"
"01833,day,Smartphone,""Hall, Herrera and Powers"",240.09,404.07,88"
01834,use,Smartphone,Nguyen-Pruitt,298.39,500.64,67
"01835,president,Accessory,""Frank, Sampson and Willis"",210.38,398.83,46"
01836,great,Accessory,Copeland-Carter,130.09,568.41,88
"01837,degree,Smartphone,""Schaefer, Pena and Hoffman"",242.41,164.68,52"
"01838,analysis,Smartphone,""Nguyen, Simpson and Guerrero"",55.85,671.53,27"
01839,book,Smartphone,Payne LLC,187.96,177.01,58
01840,cultural,Smartphone,Carter and Sons,212.61,230.63,47
01841,staff,Tablet,Daniel and Sons,449.43,83.22,42
01842,unit,Smartphone,Compton Ltd,458.25,617.12,17
01843,open,Tablet,Reid-Ayala,201.97,634.61,16
"01844,same,Tablet,""Kim, Waters and Gibson"",61.64,500.65,56"
01845,south,Accessory,Wilson-Gomez,196.48,193.56,61
01846,argue,Laptop,Williams Ltd,81.43,194.15,1
01847,place,Accessory,Walker-Reeves,496.33,688.5,16
01848,system,Tablet,Clark PLC,100.54,481.26,92
01849,according,Laptop,Miller and Sons,351.56,684.09,68
01850,everyone,Smartphone,Brown-Morrison,169.2,186.68,45
01851,nice,Laptop,Hall-Sims,474.55,682.28,9
01852,discover,Tablet,Rowe-Cook,252.13,119.65,54
01853,should,Laptop,Jennings-Wells,303.97,142.73,94
01854,major,Laptop,Wilson-Dennis,242.34,85.33,73
01855,card,Accessory,Pratt-Morgan,184.54,501.76,3
01856,professor,Laptop,Jones-Gonzalez,443.63,205.5,41
01857,certain,Laptop,Jimenez-Cortez,388.34,611.63,70
01858,value,Accessory,Martinez Group,179.37,525.18,95
01859,clearly,Accessory,Rodriguez Group,170.23,506.27,30
"01860,under,Laptop,""Johnston, Tucker and Bennett"",262.53,536.98,74"
01861,word,Smartphone,Allen and Sons,364.1,509.43,81
01862,hold,Accessory,Johnson LLC,402.95,696.29,42
"01863,why,Laptop,""Smith, Blevins and Cooper"",457.59,319.63,62"
01864,himself,Tablet,Reese-Cline,481.6,70.85,26
"01865,hear,Smartphone,""Crawford, Wilson and Garrett"",69.61,511.55,3"
01866,baby,Smartphone,Ayala LLC,151.29,98.59,6
01867,miss,Accessory,Martinez-Rodriguez,163.16,356.84,76
01868,quite,Smartphone,Lindsey-Wells,131.72,437.09,48
"01869,use,Tablet,""Chavez, Norris and Adams"",191.38,508.61,31"
01870,article,Tablet,Johnson-Anderson,60.37,316.53,79
01871,indicate,Tablet,Callahan Ltd,98.96,179.91,33
01872,loss,Accessory,Rodriguez Ltd,401.21,234.57,49
01873,product,Tablet,Meza Inc,170.48,500.38,28
01874,industry,Smartphone,Lambert-Rogers,363.08,648.35,83
01875,since,Smartphone,Harris and Sons,231.75,633.85,67
01876,look,Smartphone,May Group,303.92,633.5,66
01877,main,Tablet,Thompson-White,51.96,642.51,64
01878,TV,Tablet,Rollins LLC,424.22,345.15,40
"01879,dark,Accessory,""Houston, Ashley and Marshall"",76.29,573.58,73"
01880,blue,Tablet,Dennis Inc,252.24,510.95,19
"01881,administration,Laptop,""Reilly, Williams and Diaz"",426.07,468.66,29"
"01882,cell,Smartphone,""Wade, Barrera and Hopkins"",79.27,320.61,97"
01883,number,Tablet,Waters Group,465.22,423.79,51
"01884,seek,Laptop,""Sutton, Walker and Dunn"",67.56,259.48,61"
01885,certainly,Laptop,Dunn-Gonzalez,106.88,295.73,84
01886,significant,Tablet,Ortega-Peters,200.18,412.08,82
"01887,environmental,Tablet,""Lee, Nguyen and Reeves"",464.81,422.99,6"
01888,civil,Laptop,Campos and Sons,382.46,514.55,77
"01889,subject,Tablet,""Sanders, Mason and Chavez"",345.88,250.95,16"
01890,else,Tablet,Olsen Inc,222.86,169.46,92
01891,often,Laptop,Rowland-Taylor,498.8,537.97,22
"01892,large,Laptop,""Petersen, Rivera and Williamson"",243.37,108.57,19"
01893,fill,Smartphone,Taylor LLC,253.45,267.83,41
01894,bed,Smartphone,Jones Inc,313.85,123.94,84
01895,organization,Laptop,Morris and Sons,398.49,588.79,20
01896,ago,Tablet,Boyd-Ball,386.55,627.55,23
"01897,develop,Tablet,""Mendoza, Myers and Luna"",254.73,515.19,10"
"01898,catch,Laptop,""Lutz, Schmitt and Martin"",497.51,570.81,8"
01899,hour,Laptop,Mckinney Inc,436.73,145.36,84
01900,maintain,Accessory,Franklin Ltd,317.67,430.3,98
01901,information,Tablet,Smith-Carter,272.26,438.25,27
01902,cold,Tablet,Solomon-Mills,257.48,528.17,87
01903,economy,Laptop,Lane-Cruz,95.72,332.95,69
01904,soldier,Smartphone,Perez-Huber,121.54,567.18,26
01905,so,Smartphone,Abbott PLC,386.82,517.07,54
"01906,attorney,Accessory,""Carlson, Arnold and Reid"",378.72,167.1,90"
"01907,discover,Laptop,""Allison, Brown and Fowler"",248.19,275.85,62"
01908,white,Accessory,Edwards-Lewis,291.6,118.58,28
"01909,white,Laptop,""Sanchez, Prince and Hernandez"",79.3,492.35,19"
"01910,focus,Laptop,""Vang, Moses and Hernandez"",492.45,552.23,54"
01911,necessary,Tablet,Hinton-Pearson,153.91,534.6,77
01912,ten,Accessory,Sanchez-Green,434.78,613.71,20
01913,good,Smartphone,Smith Group,85.18,467.07,53
01914,side,Tablet,Acosta-Hinton,335.14,120.09,60
01915,two,Smartphone,Brown-Hampton,423.13,365.06,93
01916,set,Accessory,Tucker-Newton,68.85,393.69,49
01917,mouth,Accessory,Wilkinson-Brandt,185.23,344.09,100
"01918,late,Tablet,""Bradley, Anderson and Wheeler"",155.28,691.66,18"
01919,begin,Laptop,Turner-Willis,210.3,513.74,86
01920,school,Accessory,Duffy Ltd,328.61,480.69,34
"01921,girl,Laptop,""Sanders, Richards and Mercer"",393.53,475.25,28"
"01922,night,Smartphone,""Whitehead, Mitchell and Pugh"",69.41,447.91,70"
01923,address,Smartphone,Ho-Scott,326.19,112.89,88
01924,step,Tablet,Villanueva PLC,110.71,621.59,88
01925,tend,Laptop,Olson Inc,483.88,261.52,85
01926,plant,Tablet,Miranda PLC,282.21,391.92,68
01927,imagine,Smartphone,Stafford Inc,432.87,693.63,28
01928,world,Tablet,Pitts-Carter,341.73,574.08,64
01929,clear,Tablet,Hunter-Smith,388.04,314.74,1
01930,life,Tablet,Johnson-Elliott,439.4,101.77,91
01931,rise,Smartphone,Campbell-Orr,96.92,253.25,82
01932,individual,Laptop,Anderson Ltd,408.13,612.82,49
01933,offer,Laptop,Ortiz-Barry,405.31,502.43,47
01934,quickly,Smartphone,Hines LLC,186.4,391.01,32
01935,fund,Tablet,Burke PLC,187.73,193.47,84
01936,center,Smartphone,Bartlett and Sons,155.58,315.44,35
01937,about,Laptop,Price-Baker,344.25,296.3,72
"01938,sit,Accessory,""Garcia, Johnson and Evans"",474.83,339.54,35"
"01939,work,Tablet,""Williams, Burke and Pearson"",140.22,193.01,79"
01940,language,Laptop,Bradford LLC,92.61,263.21,2
01941,which,Accessory,Jackson-Ross,464.37,592.27,75
01942,make,Smartphone,Bullock PLC,399.79,607.64,46
01943,expect,Accessory,Baker-Marquez,428.68,675.13,69
"01944,put,Accessory,""Bennett, Stevenson and Hill"",486.1,609.19,33"
01945,focus,Smartphone,Sandoval-Lewis,353.41,241.34,92
"01946,final,Laptop,""Davis, Huff and Lewis"",103.16,310.06,13"
"01947,attorney,Accessory,""Rice, Hansen and Reyes"",337.59,403.28,66"
"01948,box,Accessory,""Gross, Moore and Lynch"",142.06,151.77,73"
01949,long,Tablet,Moore-Jones,80.12,402.34,32
"01950,benefit,Laptop,""Reed, Walton and Garcia"",346.61,550.36,31"
01951,sound,Tablet,Nichols-Fuller,203.61,96.18,48
01952,happy,Accessory,Hunter Group,93.69,607.56,49
01953,thank,Smartphone,Wilson PLC,327.61,492.57,79
01954,edge,Laptop,Clayton and Sons,205.95,369.72,73
01955,rate,Laptop,Johnson Inc,76.26,74.79,68
"01956,fact,Accessory,""Harmon, Mcdaniel and Jacobs"",471.08,466.09,56"
"01957,participant,Laptop,""Bell, Harding and Brown"",460.08,434.45,6"
"01958,tough,Smartphone,""Green, Williams and Barton"",406.91,399.65,66"
"01959,page,Smartphone,""Atkinson, Higgins and Reed"",170.08,232.02,7"
"01960,present,Laptop,""Farrell, Cabrera and Kelly"",408.77,619.2,98"
01961,not,Accessory,Romero-Lawson,96.24,228.68,45
01962,president,Tablet,Stewart Ltd,167.28,603.95,8
01963,coach,Laptop,Rivera Group,382.8,368.2,12
01964,sound,Accessory,Gonzalez LLC,270.14,318.66,36
01965,moment,Accessory,Smith-Keller,94.13,213.95,4
"01966,couple,Accessory,""Watkins, Greene and Nelson"",379.15,419.75,67"
01967,word,Smartphone,Jenkins LLC,76.97,475.62,85
01968,exactly,Laptop,Cox-Crawford,429.3,697.52,31
01969,region,Accessory,Frazier-Smith,226.22,367.55,58
"01970,politics,Laptop,""Tanner, Anderson and Peters"",175.54,172.17,1"
01971,capital,Tablet,Moore-Carter,382.1,369.85,77
01972,value,Accessory,Larson-Nelson,73.97,553.62,78
01973,politics,Accessory,Kramer PLC,486.51,477.84,96
"01974,bad,Laptop,""Morales, Blanchard and Benjamin"",277.84,175.28,9"
"01975,court,Smartphone,""Phillips, Pineda and Mcdonald"",261.37,202.38,91"
01976,quality,Tablet,Russo-Snow,247.11,239.21,71
"01977,accept,Accessory,""Richards, Anderson and Miller"",179.4,255.44,34"
01978,wear,Tablet,Forbes-Rodriguez,295.01,182.03,80
"01979,right,Laptop,""Lewis, Hansen and Cruz"",401.55,254.89,85"
01980,business,Tablet,Beard Inc,68.58,320.89,97
01981,must,Tablet,Mcneil LLC,423.16,63.12,96
"01982,out,Laptop,""Berry, Nichols and Perkins"",51.71,509.58,98"
01983,if,Accessory,Waters-Brown,206.64,183.31,68
"01984,hope,Smartphone,""Morales, Smith and Rangel"",271.88,528.3,11"
01985,receive,Laptop,Jacobson-Fields,56.21,520.33,79
"01986,stage,Laptop,""Pittman, Parsons and Meyer"",182.93,635.46,97"
01987,amount,Smartphone,Hudson and Sons,388.0,445.82,26
01988,coach,Accessory,Reed-Robles,441.12,652.39,65
01989,now,Smartphone,Morris LLC,95.91,372.01,65
01990,field,Laptop,Murphy PLC,344.92,76.66,87
"01991,look,Tablet,""Davis, Byrd and Evans"",174.15,206.9,91"
01992,example,Smartphone,Perez-Burgess,177.42,557.08,7
01993,skill,Accessory,Smith LLC,355.05,600.27,21
01994,language,Accessory,Hayden Group,123.85,246.8,29
01995,rise,Tablet,Foster PLC,215.43,531.5,89
01996,sit,Accessory,Greer Ltd,281.61,106.12,50
01997,real,Smartphone,Mcdaniel and Sons,451.07,482.79,37
01998,world,Accessory,Garcia LLC,147.21,393.58,46
01999,quite,Tablet,Jones LLC,314.95,118.94,21
"02000,huge,Tablet,""Johnson, Jones and Castillo"",407.78,666.32,64"
