ID_Venta,ID_Producto,ID_Cliente,ID_Vendedor,Fecha_Venta,Cantidad,Precio_Unitario,Descuento,Impuestos,Total_Venta,Metodo_Pago
01387,01949,00700,01071,2023-10-18,3,284.87,15.45,12.78,708.91,00242
01388,00859,00316,01563,2023-10-19,3,356.64,5.94,13.22,908.28,01073
01389,00603,01331,01124,2023-10-20,1,362.62,18.86,9.74,312.68,00501
01390,00239,01612,01987,2023-10-21,6,379.65,9.58,7.73,599.15,01916
01391,01364,01270,01872,2023-10-22,6,217.25,13.92,10.06,736.04,01385
01392,01817,00447,00870,2023-10-23,5,399.95,7.03,10.93,498.4,01722
01393,00874,00545,00889,2023-10-24,5,62.26,18.04,10.47,229.66,00693
01394,01014,00790,01279,2023-10-25,10,361.47,15.86,7.78,799.66,01382
01395,00650,00087,00500,2023-10-26,8,411.67,3.11,6.97,372.93,01077
01396,00485,00489,01258,2023-10-27,3,543.5,17.32,6.98,414.48,01648
01397,01447,00618,00991,2023-10-28,5,681.71,11.83,8.63,530.3,01006
01398,01887,01914,00983,2023-10-29,2,673.06,12.54,8.5,991.27,00843
01399,01619,00899,00618,2023-10-30,8,276.17,16.92,13.16,125.77,00028
01400,01291,01829,00463,2023-10-31,1,322.76,16.52,7.79,305.76,00030
01401,00827,01717,01147,2023-11-01,10,292.57,7.42,6.51,460.19,00872
01402,01872,01849,00405,2023-11-02,1,361.72,17.5,10.81,632.03,01738
01403,00219,00854,01203,2023-11-03,5,372.05,5.74,8.43,598.69,01245
01404,01712,01962,01014,2023-11-04,9,627.13,16.11,10.34,706.12,01989
01405,01905,00641,01464,2023-11-05,3,662.13,18.05,9.98,324.77,01808
01406,00841,01821,01316,2023-11-06,9,595.17,7.87,14.52,674.12,00981
01407,00826,00931,01014,2023-11-07,5,188.64,11.23,12.6,779.26,01631
01408,01011,00677,00099,2023-11-08,4,273.6,12.69,7.74,196.95,00686
01409,00119,00260,01893,2023-11-09,3,67.53,0.3,13.14,707.86,00053
01410,01070,01472,01743,2023-11-10,8,427.84,10.67,8.48,922.56,00037
01411,01541,01308,01335,2023-11-11,7,82.42,12.2,7.77,937.52,01341
01412,00406,00249,01796,2023-11-12,3,467.68,0.11,5.41,443.17,00771
01413,00423,00241,00482,2023-11-13,8,641.11,4.23,12.59,841.8,00379
01414,00670,01356,00469,2023-11-14,1,442.51,16.52,10.33,290.84,00283
01415,01357,00188,01643,2023-11-15,6,352.35,0.59,5.38,667.5,01262
01416,01207,00613,01135,2023-11-16,1,374.65,10.35,8.26,823.82,01353
01417,00077,00311,00723,2023-11-17,3,150.38,2.47,7.89,178.76,01819
01418,00096,01976,00690,2023-11-18,9,476.68,0.9,5.84,501.78,00246
01419,01998,01728,00397,2023-11-19,4,392.88,6.37,6.07,943.91,00310
01420,01114,00477,01397,2023-11-20,3,113.96,2.79,9.44,545.42,00789
01421,00562,01575,00137,2023-11-21,3,180.61,12.4,13.8,829.74,00900
01422,00392,01058,00267,2023-11-22,2,303.49,7.3,5.92,561.89,00702
01423,01414,00220,00224,2023-11-23,7,619.57,0.79,14.72,821.58,01783
01424,00597,01008,01790,2023-11-24,3,253.62,11.69,12.37,165.42,00991
01425,00138,00573,00556,2023-11-25,7,573.72,14.55,9.91,151.43,01282
01426,00311,01863,01775,2023-11-26,9,316.65,17.3,9.53,831.52,01334
01427,01540,00397,00552,2023-11-27,9,471.6,9.13,14.94,999.29,01171
01428,00827,01941,01111,2023-11-28,1,319.16,0.05,14.15,413.03,00018
01429,01229,01732,00704,2023-11-29,4,617.29,5.85,10.82,462.71,00552
01430,01084,01824,00953,2023-11-30,3,264.38,19.73,14.15,280.04,00935
01431,01723,00411,01053,2023-12-01,8,651.43,1.78,13.64,216.33,00604
01432,01492,01416,01678,2023-12-02,8,170.74,0.45,8.52,828.39,01309
01433,01106,01742,00048,2023-12-03,6,66.79,14.28,5.06,847.91,00329
01434,00916,01332,00945,2023-12-04,1,144.46,18.61,11.29,186.36,00706
01435,01726,01000,01829,2023-12-05,3,419.55,1.29,10.47,269.91,00371
01436,00541,01543,00264,2023-12-06,3,320.35,4.44,14.78,992.71,00879
01437,00397,00878,01095,2023-12-07,3,601.71,15.93,9.2,925.68,00032
01438,01217,01800,01174,2023-12-08,8,387.69,6.48,10.76,451.09,01695
01439,01051,01390,01401,2023-12-09,2,157.99,10.96,8.19,231.46,01341
01440,00954,00365,00915,2023-12-10,7,400.35,18.16,10.45,159.17,01349
01441,01125,00837,00055,2023-12-11,1,277.3,6.93,11.04,345.18,00318
01442,00978,01722,01494,2023-12-12,4,103.93,10.49,6.74,836.1,01873
01443,00928,00109,01054,2023-12-13,4,190.69,10.87,10.39,714.15,01798
01444,01469,01731,01595,2023-12-14,9,261.54,0.79,13.4,249.06,00279
01445,01963,00915,01734,2023-12-15,9,259.61,3.15,11.85,619.62,00809
01446,00490,01109,01297,2023-12-16,5,504.02,15.71,12.58,847.3,01858
01447,01722,01135,00549,2023-12-17,4,637.38,16.31,14.95,723.64,01489
01448,00307,01578,00708,2023-12-18,2,167.35,9.41,11.12,916.1,00286
01449,00809,01805,00228,2023-12-19,5,612.53,0.57,13.89,620.97,00008
01450,01230,00812,01369,2023-12-20,8,270.4,2.74,5.42,515.59,01710
01451,01129,01175,00061,2023-12-21,10,539.99,18.0,10.83,631.0,00106
01452,01267,00201,01193,2023-12-22,6,465.86,11.2,12.83,239.26,00357
01453,00394,00377,00073,2023-12-23,7,323.77,7.03,14.2,818.4,01429
01454,01229,01706,00662,2023-12-24,3,448.13,15.89,5.58,501.02,00576
01455,00619,01984,00801,2023-12-25,3,591.26,16.75,12.87,935.26,01852
01456,00038,01778,01028,2023-12-26,3,687.7,12.5,5.7,368.65,01006
01457,01578,00152,01077,2023-12-27,2,93.67,16.35,7.95,716.04,01357
01458,00450,00423,00759,2023-12-28,1,336.49,16.28,7.99,592.56,00438
01459,01674,00294,01952,2023-12-29,7,496.86,9.23,10.21,936.73,01243
01460,01254,01956,01849,2023-12-30,10,491.79,16.62,13.77,156.68,00132
01461,00775,01490,00476,2023-12-31,9,602.28,1.44,14.6,168.53,01068
01462,01368,00012,00370,2024-01-01,2,418.65,1.88,5.59,126.24,01530
01463,00430,00482,01184,2024-01-02,1,482.45,5.9,12.04,298.41,00907
01464,00343,00365,00008,2024-01-03,9,353.32,11.47,7.57,545.02,01435
01465,01418,01294,00685,2024-01-04,7,365.45,4.36,14.76,921.27,00207
01466,00273,00964,01462,2024-01-05,8,346.98,11.57,7.69,304.83,01682
01467,00454,00919,00195,2024-01-06,3,572.75,15.12,5.3,450.84,00414
01468,00860,00040,00926,2024-01-07,2,469.35,12.34,8.26,808.46,01298
01469,01392,01945,01880,2024-01-08,10,179.5,13.29,13.0,580.04,00438
01470,01228,01108,00115,2024-01-09,8,666.74,5.9,10.49,863.89,01549
01471,01036,00450,01994,2024-01-10,4,531.7,15.59,11.72,970.7,00301
01472,01975,01235,01071,2024-01-11,5,339.01,15.74,14.39,971.73,01416
01473,00648,01379,01083,2024-01-12,5,470.33,17.65,10.92,948.85,00706
01474,01208,00719,00726,2024-01-13,8,83.93,2.53,8.58,887.52,00681
01475,00597,01421,01453,2024-01-14,6,148.94,7.02,14.6,489.3,00886
01476,01814,00275,00724,2024-01-15,10,221.36,2.28,13.68,491.05,01378
01477,01261,00513,00245,2024-01-16,6,382.1,18.94,9.37,218.68,00884
01478,00961,01185,00799,2024-01-17,1,499.55,3.02,13.9,223.89,00597
01479,01996,00632,01080,2024-01-18,5,600.93,9.38,8.16,134.24,00327
01480,00772,01158,01850,2024-01-19,7,339.56,14.44,8.78,362.84,00241
01481,01281,00809,01313,2024-01-20,1,296.66,7.53,6.67,676.04,00005
01482,00797,00277,00757,2024-01-21,9,71.1,16.69,9.78,802.13,01516
01483,00563,01937,01902,2024-01-22,9,137.77,5.4,13.71,686.16,01656
01484,00532,00576,00965,2024-01-23,5,222.11,13.87,9.65,547.99,00280
01485,01081,01416,00342,2024-01-24,6,490.69,18.93,9.69,806.53,01723
01486,00009,00617,00973,2024-01-25,2,698.0,18.24,10.61,949.25,00821
01487,01035,01901,00922,2024-01-26,7,140.6,16.68,6.12,149.04,01021
01488,00232,00821,00012,2024-01-27,6,395.99,6.92,14.71,510.66,00998
01489,01833,01379,00694,2024-01-28,9,503.4,9.47,12.24,183.45,01023
01490,01433,01849,01685,2024-01-29,5,475.87,3.66,11.06,924.59,00969
01491,00441,00913,00592,2024-01-30,7,680.34,18.19,11.64,493.64,01853
01492,01074,00730,00387,2024-01-31,3,202.52,17.87,11.62,158.43,00913
01493,01348,01844,01490,2024-02-01,4,468.58,15.54,14.91,443.04,00213
01494,01261,01568,00931,2024-02-02,8,532.19,16.91,13.05,853.83,01598
01495,00981,00419,00578,2024-02-03,6,116.29,13.93,10.06,580.11,01088
01496,01994,00045,01384,2024-02-04,9,415.28,14.21,14.77,760.81,00652
01497,00604,01836,00687,2024-02-05,7,312.09,2.79,9.29,733.26,01824
01498,00357,01279,01101,2024-02-06,9,81.47,14.03,13.84,294.5,00625
01499,00599,00955,00033,2024-02-07,4,110.32,10.86,7.05,234.95,01710
01500,01016,01802,01697,2024-02-08,3,600.14,7.68,14.68,105.77,00893
01501,01135,00807,00232,2024-02-09,4,632.33,10.16,14.37,328.1,01235
01502,00836,01334,00950,2024-02-10,4,278.55,19.03,6.74,424.06,01261
01503,01223,00797,01096,2024-02-11,5,554.91,13.55,12.14,375.37,01766
01504,00817,01284,00871,2024-02-12,4,698.42,1.34,9.31,694.31,01980
01505,01773,00331,01596,2024-02-13,3,114.94,0.79,12.46,780.95,01864
01506,01955,00447,00987,2024-02-14,10,272.93,7.21,5.47,795.06,00536
01507,01458,01486,01127,2024-02-15,10,234.58,4.28,11.53,549.46,01423
01508,00592,00451,00348,2024-02-16,8,276.1,8.13,6.16,513.4,00215
01509,00162,01898,01870,2024-02-17,7,365.13,15.71,6.46,693.6,00857
01510,01553,00602,01493,2024-02-18,1,654.47,5.34,6.96,932.57,01160
01511,01188,00270,01749,2024-02-19,2,329.33,0.01,8.77,511.4,00929
01512,01908,00881,00646,2024-02-20,6,411.42,9.4,11.9,622.66,01534
01513,01530,00327,01394,2024-02-21,9,485.77,10.68,6.97,867.47,01204
01514,00257,00505,00861,2024-02-22,1,633.76,14.67,9.72,158.29,00391
01515,00493,01163,00584,2024-02-23,5,152.62,18.05,9.03,569.79,01034
01516,00568,01735,00061,2024-02-24,4,202.29,14.3,14.29,721.33,01020
01517,01966,00486,01597,2024-02-25,6,586.14,15.91,13.73,975.83,01481
01518,01651,01497,00329,2024-02-26,10,272.13,5.79,9.99,323.07,00377
01519,00414,00751,01308,2024-02-27,7,654.83,13.33,10.34,204.4,00556
01520,01625,00291,00218,2024-02-28,7,130.52,17.82,11.0,970.63,01513
01521,00805,01495,00946,2024-02-29,3,526.38,19.28,7.8,381.07,00914
01522,01466,01220,01333,2024-03-01,3,464.08,5.92,6.1,373.07,01257
01523,00029,00752,01361,2024-03-02,3,550.52,0.68,8.61,776.23,01257
01524,01649,00783,01000,2024-03-03,5,188.69,16.67,8.75,306.88,01553
01525,00212,01425,00713,2024-03-04,7,465.65,19.41,8.62,447.84,01813
01526,01975,00457,01895,2024-03-05,8,289.64,11.78,11.6,988.47,00382
01527,00107,00586,00100,2024-03-06,6,621.12,17.39,5.03,648.82,00194
01528,00526,00714,01813,2024-03-07,9,332.19,11.95,13.62,330.69,01166
01529,00237,01221,01112,2024-03-08,6,448.51,13.62,14.57,560.22,01236
01530,01337,00972,01012,2024-03-09,5,81.56,0.8,9.41,294.78,01472
01531,01350,00610,01754,2024-03-10,4,595.23,8.15,9.71,616.24,00265
01532,01574,00494,00295,2024-03-11,10,154.16,10.26,11.0,624.37,01222
01533,00022,01863,01378,2024-03-12,1,683.2,1.03,14.74,430.45,00310
01534,01243,00756,01000,2024-03-13,8,181.89,3.25,13.61,546.57,01132
01535,00880,00898,00684,2024-03-14,4,107.42,17.94,11.48,346.49,00792
01536,01570,01175,00113,2024-03-15,9,267.82,12.11,10.74,669.56,01442
01537,00257,01166,00306,2024-03-16,3,103.59,13.21,7.84,352.45,00997
01538,01003,00351,00765,2024-03-17,2,267.41,0.01,14.81,577.26,00823
01539,01127,00447,01792,2024-03-18,2,380.53,7.26,7.92,803.67,00376
01540,01422,00507,01969,2024-03-19,3,411.62,5.26,9.04,980.52,01091
01541,00920,01508,00293,2024-03-20,5,627.15,13.83,14.83,287.78,00461
01542,01366,00964,00322,2024-03-21,9,276.56,19.74,9.17,477.72,00705
01543,00883,00274,01836,2024-03-22,6,119.45,16.09,5.18,350.32,01821
01544,00284,01785,00929,2024-03-23,1,640.25,15.88,6.51,956.26,00633
01545,01191,01373,01162,2024-03-24,3,383.0,18.31,9.32,199.08,01369
01546,01339,00767,01401,2024-03-25,8,567.86,16.41,12.21,389.81,00941
01547,01321,00757,00066,2024-03-26,9,491.22,7.04,7.1,125.19,00695
01548,01491,01050,00205,2024-03-27,3,355.1,13.19,13.99,680.99,01416
01549,00175,01650,00436,2024-03-28,3,458.96,12.28,11.15,470.63,00666
01550,00261,00069,00594,2024-03-29,6,77.71,16.87,13.55,952.34,00969
01551,00417,00182,01614,2024-03-30,4,385.78,19.58,5.93,358.67,00300
01552,01950,00777,00768,2024-03-31,3,156.72,2.38,7.28,254.91,01928
01553,00161,00457,00403,2024-04-01,3,76.78,4.39,8.6,460.25,01554
01554,00742,00935,00144,2024-04-02,10,589.62,14.35,9.3,782.99,01850
01555,01829,00394,00767,2024-04-03,5,560.49,15.3,13.8,285.06,00528
01556,00726,01212,01276,2024-04-04,1,412.48,4.76,10.38,283.06,00599
01557,01042,01546,01369,2024-04-05,4,477.73,8.9,9.84,118.53,01846
01558,00990,00031,00803,2024-04-06,5,308.99,7.48,13.06,743.73,00346
01559,00368,00552,00143,2024-04-07,4,178.06,9.5,10.11,518.32,01849
01560,00432,01207,01469,2024-04-08,2,410.96,2.95,14.19,459.17,01512
01561,00744,01363,00766,2024-04-09,10,165.47,14.35,6.17,475.84,01635
01562,01154,01676,00123,2024-04-10,6,175.95,19.41,8.07,372.67,01637
01563,00422,00431,01950,2024-04-11,1,465.71,1.79,12.25,603.92,01023
01564,00905,00941,00982,2024-04-12,8,346.05,7.73,7.89,569.63,01304
01565,01847,01669,00258,2024-04-13,4,520.33,13.12,6.47,932.25,01999
01566,00061,00950,00173,2024-04-14,8,532.09,1.07,11.69,196.69,00819
01567,00888,01289,00785,2024-04-15,7,691.33,19.72,5.22,776.53,01735
01568,00078,01395,01825,2024-04-16,9,560.79,0.33,9.86,765.93,01573
01569,00581,01729,00322,2024-04-17,1,606.97,10.85,8.42,643.17,01634
01570,01807,01476,00772,2024-04-18,1,76.65,4.3,6.25,589.73,00378
01571,01415,01640,01052,2024-04-19,2,393.09,5.33,13.09,446.12,00489
01572,00037,00600,00532,2024-04-20,9,517.76,15.29,10.09,118.02,01273
01573,01391,01736,00084,2024-04-21,10,416.94,15.97,6.17,524.5,00379
01574,01037,01232,00215,2024-04-22,7,131.51,1.74,6.24,967.85,00179
01575,01439,01531,01220,2024-04-23,7,327.87,1.73,9.85,850.1,00885
01576,01922,01333,00172,2024-04-24,8,505.36,2.73,13.57,487.83,00031
01577,00866,00379,00452,2024-04-25,7,215.42,10.63,11.22,813.54,01703
01578,01022,01684,00813,2024-04-26,2,556.55,16.9,6.88,448.27,01892
01579,00238,00095,01440,2024-04-27,10,74.11,15.13,14.96,803.05,01104
01580,01762,01829,01048,2024-04-28,6,342.28,1.66,6.69,908.73,01090
01581,01880,00982,00394,2024-04-29,2,430.11,10.17,14.55,322.94,01111
01582,01493,00946,00879,2024-04-30,1,668.4,1.39,6.4,978.12,00115
01583,00312,01012,00100,2024-05-01,1,659.87,19.03,7.19,416.22,00463
01584,00382,01759,01601,2024-05-02,9,302.7,0.63,8.55,765.33,00515
01585,01669,01731,01094,2024-05-03,8,245.21,8.82,9.89,396.2,01351
01586,01058,01463,01989,2024-05-04,9,373.46,1.91,5.14,247.36,01835
01587,00042,00584,01817,2024-05-05,5,113.59,15.57,14.9,157.63,01263
01588,00313,00023,01722,2024-05-06,5,120.84,4.99,8.22,617.12,01755
01589,01256,01303,00085,2024-05-07,1,525.76,4.93,9.94,416.63,01884
01590,00745,01347,01957,2024-05-08,6,477.05,8.53,7.7,437.69,01938
01591,01669,00341,01766,2024-05-09,1,638.45,8.54,6.72,447.83,00065
01592,01247,00120,01921,2024-05-10,8,609.39,18.39,12.59,987.3,00595
01593,01143,00128,01010,2024-05-11,4,434.5,14.14,7.55,109.35,00544
01594,00340,00732,00238,2024-05-12,10,147.73,16.42,8.26,716.06,00053
01595,00428,01731,01149,2024-05-13,4,698.76,12.79,8.31,513.48,00695
01596,00531,01843,01735,2024-05-14,4,117.25,16.8,14.97,394.33,00076
01597,00524,01111,00228,2024-05-15,3,574.92,11.22,12.8,719.51,00824
01598,00127,01234,00996,2024-05-16,7,483.95,13.7,8.86,171.88,01852
01599,00871,01430,00377,2024-05-17,6,503.17,11.55,13.83,877.55,01827
01600,01283,01445,01906,2024-05-18,1,639.35,14.05,13.34,588.38,01648
01601,01862,00932,00855,2024-05-19,4,524.89,3.09,14.1,373.1,00041
01602,01941,01519,00267,2024-05-20,7,560.46,0.19,9.89,943.76,01352
01603,01168,01794,01106,2024-05-21,6,385.35,16.23,10.29,527.76,01085
01604,01995,01654,01948,2024-05-22,1,568.95,15.31,11.21,744.39,01919
01605,01707,00787,00230,2024-05-23,2,250.29,16.18,9.42,554.34,01367
01606,00163,00069,01856,2024-05-24,3,577.36,9.8,5.69,331.29,00762
01607,00311,00943,00740,2024-05-25,4,662.36,2.84,8.97,429.73,01182
01608,00500,01746,00406,2024-05-26,4,681.44,4.63,7.63,950.67,00357
01609,00074,00495,01311,2024-05-27,9,524.17,15.01,12.65,374.7,01955
01610,01504,01266,00702,2024-05-28,5,673.35,10.05,11.86,167.88,00373
01611,01045,01242,00093,2024-05-29,6,306.92,16.84,13.61,562.69,01111
01612,00380,00072,00345,2024-05-30,2,547.52,13.64,12.85,311.89,00637
01613,01361,01804,01471,2024-05-31,7,427.06,0.29,10.4,554.27,00359
01614,00482,00810,00877,2024-06-01,9,483.41,6.33,5.58,102.88,01293
01615,00497,00526,00678,2024-06-02,3,595.68,19.07,14.48,711.08,00090
01616,01680,00187,00894,2024-06-03,2,657.54,12.93,11.61,135.18,00600
01617,00701,00376,01405,2024-06-04,1,233.33,6.0,9.47,916.44,01945
01618,00414,00990,01519,2024-06-05,1,534.36,2.72,14.87,394.78,01577
01619,00951,00113,00288,2024-06-06,2,319.27,2.1,6.16,510.46,01086
01620,01002,00465,00718,2024-06-07,8,277.66,0.26,14.54,510.48,00968
01621,01930,00907,00019,2024-06-08,10,344.08,7.12,12.47,618.34,01333
01622,00481,01158,01014,2024-06-09,10,286.85,8.65,5.01,731.58,00123
01623,00800,01543,01097,2024-06-10,4,110.85,10.16,5.76,321.19,00383
01624,00767,01731,01375,2024-06-11,6,695.77,16.52,12.33,985.25,00324
01625,01024,00632,00092,2024-06-12,10,641.34,0.05,11.17,590.07,00399
01626,01750,01068,01933,2024-06-13,8,622.31,18.0,11.98,693.47,00999
01627,01775,00502,01230,2024-06-14,9,203.3,2.94,12.26,340.02,01073
01628,00650,01653,00982,2024-06-15,3,643.75,2.18,7.82,443.32,01947
01629,01339,00792,00600,2024-06-16,9,339.88,7.85,8.41,580.26,01877
01630,00002,00115,00805,2024-06-17,2,697.42,12.69,11.25,119.92,00096
01631,01901,01873,01427,2024-06-18,7,396.81,7.7,10.17,727.47,01187
01632,01334,00411,01526,2024-06-19,4,256.49,4.9,12.5,148.88,01096
01633,00917,01716,00065,2024-06-20,3,331.92,0.51,7.45,763.64,01832
01634,01148,01095,00184,2024-06-21,2,665.91,11.56,8.18,985.1,01276
01635,01704,00972,01538,2024-06-22,5,210.65,9.06,13.82,683.56,01171
01636,00078,01357,01777,2024-06-23,7,672.15,13.4,10.83,660.74,00315
01637,01615,00764,00959,2024-06-24,8,284.91,4.81,7.6,883.03,01146
01638,00378,00349,00346,2024-06-25,7,357.56,3.59,11.89,614.04,00761
01639,00161,01468,01553,2024-06-26,9,400.46,13.52,13.36,718.08,00590
01640,01725,00454,00578,2024-06-27,3,559.64,15.2,9.18,967.56,00968
01641,00477,00170,00176,2024-06-28,1,89.2,15.41,14.75,192.81,00431
01642,00271,01762,00228,2024-06-29,6,567.91,11.28,12.24,903.87,00760
01643,01818,00038,00018,2024-06-30,1,137.39,2.99,12.96,638.22,00980
01644,00356,01999,00095,2024-07-01,10,121.87,17.27,12.86,607.47,01006
01645,01970,01927,00033,2024-07-02,7,569.02,5.11,9.86,887.93,01292
01646,01278,01133,00759,2024-07-03,6,429.05,18.34,11.32,708.23,01080
01647,01208,01671,01209,2024-07-04,5,172.57,4.05,10.24,424.58,00234
01648,01878,01040,01843,2024-07-05,9,71.5,1.98,9.23,939.54,00461
01649,00977,01169,01131,2024-07-06,6,468.08,0.82,11.17,161.08,01101
01650,00436,01141,01540,2024-07-07,9,626.5,9.48,5.33,992.29,01450
01651,00854,01717,00136,2024-07-08,7,319.37,15.67,10.44,556.97,00723
01652,00873,00925,00663,2024-07-09,10,696.04,7.82,6.66,860.95,01650
01653,00337,01961,01511,2024-07-10,6,82.2,10.76,14.98,615.1,01799
01654,00032,01688,00049,2024-07-11,10,405.74,13.75,14.0,310.31,00456
01655,01474,01618,00712,2024-07-12,10,271.71,11.07,6.34,638.88,00845
01656,00744,01339,00310,2024-07-13,5,687.56,11.93,13.33,821.53,01287
01657,00730,01906,01992,2024-07-14,3,435.61,10.22,7.01,885.91,01117
01658,00855,01370,01119,2024-07-15,6,265.92,2.75,7.01,926.71,01058
01659,01277,00918,00269,2024-07-16,5,445.99,0.03,7.89,604.34,01462
01660,00740,01378,01594,2024-07-17,3,550.38,7.4,7.14,315.26,00147
01661,01511,00378,00576,2024-07-18,4,572.04,7.4,11.07,317.08,00747
01662,01524,01522,01222,2024-07-19,4,532.46,14.41,13.74,153.18,00614
01663,00184,00941,01091,2024-07-20,7,494.11,16.22,6.74,248.65,01568
01664,01653,00367,01052,2024-07-21,1,406.4,15.66,9.64,232.4,00465
01665,01013,01299,00735,2024-07-22,10,393.78,9.96,5.64,412.0,00464
01666,01716,01104,01823,2024-07-23,4,527.43,8.49,8.04,446.23,00224
01667,00769,00689,01747,2024-07-24,7,259.63,18.16,11.43,702.85,00528
01668,00712,00042,01254,2024-07-25,2,85.42,3.03,5.37,867.71,00918
01669,01191,01840,01556,2024-07-26,4,407.31,3.83,12.28,430.09,01714
01670,00022,00284,00315,2024-07-27,9,279.75,11.49,8.1,921.99,00420
01671,00130,01704,00662,2024-07-28,10,410.95,13.61,5.69,520.82,00698
01672,00370,00283,00207,2024-07-29,10,676.98,17.75,7.2,327.67,00837
01673,00984,01752,00359,2024-07-30,1,547.38,11.74,14.89,633.54,00923
01674,01216,00804,01215,2024-07-31,2,513.68,16.2,5.18,741.79,00560
01675,01248,01808,00999,2024-08-01,6,555.44,18.48,13.04,367.45,00164
01676,00372,00748,01827,2024-08-02,6,334.24,7.07,14.74,733.92,00063
01677,00827,00639,00730,2024-08-03,4,496.57,19.24,7.48,396.2,00415
01678,00184,01539,01837,2024-08-04,9,205.09,6.75,10.28,965.23,00421
01679,00271,01395,00657,2024-08-05,10,549.09,5.39,12.95,219.27,00718
01680,01414,00398,01944,2024-08-06,1,522.58,11.94,6.92,609.68,01714
01681,01873,00411,00862,2024-08-07,1,204.51,6.95,5.42,457.94,01991
01682,01912,01769,00697,2024-08-08,9,292.03,11.15,10.89,178.01,01981
01683,00009,00100,00407,2024-08-09,2,393.19,10.83,11.94,710.72,00899
01684,01408,01693,01644,2024-08-10,5,513.94,19.16,9.15,707.24,01098
01685,01860,01645,01171,2024-08-11,9,210.16,13.03,8.79,245.45,00735
01686,00229,00207,00722,2024-08-12,2,219.82,0.87,11.66,909.93,00120
01687,00113,01546,01921,2024-08-13,6,602.97,13.55,11.25,578.11,01670
01688,01725,00554,01026,2024-08-14,8,335.0,2.05,10.31,895.54,01035
01689,01777,00165,01388,2024-08-15,9,174.25,19.17,14.22,562.79,00957
01690,00099,00752,01933,2024-08-16,7,307.22,16.62,6.75,687.65,01085
01691,00384,00720,01296,2024-08-17,6,276.71,7.52,5.27,397.82,00847
01692,01115,01862,01734,2024-08-18,2,438.46,15.36,6.49,371.32,00166
01693,01411,01834,00855,2024-08-19,9,60.99,12.87,8.09,241.35,01854
01694,01280,00749,01043,2024-08-20,10,674.83,8.05,12.25,370.85,00495
01695,00165,01818,01653,2024-08-21,8,299.82,5.73,10.81,313.9,00677
01696,01437,00879,00600,2024-08-22,6,228.39,15.85,8.52,387.83,01768
01697,00055,01985,01123,2024-08-23,6,62.78,1.14,12.71,234.92,00277
01698,01882,00081,01937,2024-08-24,9,248.53,19.29,11.46,716.28,00996
01699,01344,01680,01361,2024-08-25,5,204.34,14.95,8.84,941.93,00431
01700,01232,00539,01405,2024-08-26,1,324.23,3.9,7.34,194.38,00505
01701,00839,00196,01581,2024-08-27,5,366.04,1.49,14.21,680.84,00144
01702,00328,00581,01100,2024-08-28,6,152.75,9.81,6.09,975.87,00353
01703,01669,00124,01274,2024-08-29,4,454.03,11.18,12.87,798.7,01030
01704,01885,01028,00383,2024-08-30,6,512.62,7.98,11.13,406.19,00021
01705,00303,01233,00159,2024-08-31,1,563.62,0.71,11.85,911.61,00945
01706,00388,01332,01134,2024-09-01,7,571.14,8.43,10.19,281.53,01383
01707,01901,01294,01741,2024-09-02,9,328.91,8.74,8.52,995.2,00294
01708,00858,01290,01964,2024-09-03,5,622.46,6.85,13.83,228.48,00872
01709,01794,01518,01253,2024-09-04,4,178.91,17.7,9.68,315.6,01633
01710,01349,00823,01759,2024-09-05,4,359.66,12.26,10.23,876.75,00880
01711,00279,00221,00338,2024-09-06,6,617.84,14.25,14.62,209.66,01689
01712,01999,00835,01687,2024-09-07,5,311.97,3.78,8.6,396.76,01609
01713,01142,00188,00059,2024-09-08,5,206.86,14.01,6.67,465.03,01981
01714,00576,01137,00741,2024-09-09,10,416.48,0.37,7.02,713.29,00668
01715,01093,01264,00623,2024-09-10,9,529.71,11.63,5.69,637.74,00552
01716,01067,00908,00476,2024-09-11,1,96.98,14.44,9.98,638.98,01668
01717,00931,00695,00159,2024-09-12,7,565.12,17.43,13.69,402.56,01765
01718,01114,00927,00661,2024-09-13,5,610.73,3.1,5.57,424.1,01125
01719,00419,01363,01844,2024-09-14,8,695.78,3.52,7.83,423.77,01967
01720,01492,00914,00240,2024-09-15,6,574.45,0.8,12.73,355.76,01205
01721,00768,00361,01598,2024-09-16,7,458.84,3.31,8.76,472.22,00624
01722,01251,01835,00801,2024-09-17,2,360.08,1.2,5.64,114.81,00847
01723,01381,00517,01938,2024-09-18,5,178.91,16.17,7.3,408.02,01566
01724,01160,01692,01253,2024-09-19,9,575.07,1.68,13.52,241.29,00971
01725,01094,00463,01754,2024-09-20,8,629.89,3.65,13.69,946.87,00846
01726,01443,01252,01869,2024-09-21,6,532.69,18.72,12.34,369.38,00112
01727,00664,00386,01150,2024-09-22,7,372.05,1.36,9.8,376.69,00470
01728,00710,01327,01058,2024-09-23,10,163.25,9.08,12.98,112.9,00841
01729,01631,01877,00393,2024-09-24,4,661.75,11.67,13.68,773.6,00773
01730,01185,00493,00573,2024-09-25,3,341.38,3.84,14.05,291.85,01138
01731,01912,01474,02000,2024-09-26,7,337.03,12.39,13.41,668.26,01885
01732,00010,01469,01138,2024-09-27,10,358.44,11.22,10.71,797.95,01666
01733,00709,00076,01093,2024-09-28,9,621.73,14.45,9.43,504.37,00706
